Chr	Start	Stop	BlockSize	BlockLength	AlnScore
Syn_WH8101_rela	409743	411565	48	1843	-inf
Syn_WH8101_rela	411565	411783	48	218	-inf
Syn_WH8101_rela	411783	411830	48	93	-inf
Syn_WH8101_rela	411830	411841	48	31	-inf
Syn_WH8101_rela	411841	412188	48	353	-inf
Syn_WH8101_rela	412188	412282	41	157	-inf
Syn_WH8101_rela	412282	412295	46	41	-inf
Syn_WH8101_rela	412295	412310	44	19	-inf
Syn_WH8101_rela	412310	412474	48	171	-inf
Syn_WH8101_rela	412474	413068	48	597	-inf
Syn_WH8101_rela	413068	413349	48	284	-inf
Syn_WH8101_rela	413585	413593	44	19	-inf
Syn_WH8101_rela	413593	413594	44	1	-inf
Syn_WH8101_rela	413594	413600	34	9	-inf
Syn_WH8101_rela	413600	413621	42	27	-inf
Syn_WH8101_rela	413621	413828	30	207	-inf
Syn_WH8101_rela	413828	414452	27	637	-inf
Syn_WH8101_rela	414452	414736	26	285	-inf
Syn_WH8101_rela	414736	415282	28	546	-inf
Syn_WH8101_rela	415282	415304	28	25	-inf
Syn_WH8101_rela	415304	415307	28	3	-inf
Syn_WH8101_rela	415307	415585	28	284	-inf
Syn_WH8101_rela	415585	415716	29	171	-inf
Syn_WH8101_rela	415716	415871	40	192	-inf
Syn_WH8101_rela	415871	415920	40	78	-inf
Syn_WH8101_rela	415920	415933	43	16	-inf
Syn_WH8101_rela	415933	416797	43	898	-inf
Syn_WH8101_rela	416797	417777	18	983	-inf
Syn_WH8101_rela	418686	418969	47	303	-inf
Syn_WH8101_rela	418969	419668	47	699	-inf
Syn_WH8101_rela	419668	420141	47	491	-inf
Syn_WH8101_rela	420141	420553	47	412	-inf
Syn_WH8101_rela	420553	420784	47	234	-inf
Syn_WH8101_rela	420784	421180	47	396	-inf
Syn_WH8101_rela	421180	422509	47	1356	-inf
Syn_WH8101_rela	422509	422862	8	360	-inf
Syn_WH8101_rela	422862	422971	8	127	-inf
Syn_WH8101_rela	422971	423029	8	68	-inf
Syn_WH8101_rela	423029	423044	43	16	-inf
Syn_WH8101_rela	424285	424390	48	126	-inf
Syn_WH8101_rela	424390	425994	48	1604	-inf
Syn_WH8101_rela	425994	426000	48	6	-inf
Syn_WH8101_rela	426000	426009	48	32	-inf
Syn_WH8101_rela	426009	426040	48	57	-inf
Syn_WH8101_rela	426040	426423	48	419	-inf
Syn_WH8101_rela	426423	426645	48	235	-inf
Syn_WH8101_rela	426645	426834	48	215	-inf
Syn_WH8101_rela	426834	427176	48	347	-inf
Syn_WH8101_rela	427176	428623	48	1489	-inf
Syn_WH8101_rela	428623	428832	48	209	-inf
Syn_WH8101_rela	428832	429284	48	452	-inf
Syn_WH8101_rela	429284	429883	48	599	-inf
Syn_WH8101_rela	429883	430479	48	602	-inf
Syn_WH8101_rela	430479	431222	48	836	-inf
Syn_WH8101_rela	431222	431465	48	280	-inf
Syn_WH8101_rela	431465	433279	48	1942	-inf
Syn_WH8101_rela	433279	433322	48	55	-inf
Syn_WH8101_rela	433322	433327	45	9	-inf
Syn_WH8101_rela	433786	434083	48	327	-inf
Syn_WH8101_rela	434083	434861	48	815	-inf
Syn_WH8101_rela	434861	435473	48	628	-inf
Syn_WH8101_rela	435473	435480	44	7	-inf
Syn_WH8101_rela	435480	435661	48	213	-inf
Syn_WH8101_rela	435661	436137	48	476	-inf
Syn_WH8101_rela	436137	436739	48	637	-inf
Syn_WH8101_rela	436739	437128	48	396	-inf
Syn_WH8101_rela	437128	437512	48	435	-inf
Syn_WH8101_rela	437512	437515	48	33	-inf
Syn_WH8101_rela	437515	438820	48	1321	-inf
Syn_WH8101_rela	438820	440979	48	2164	-inf
Syn_WH8101_rela	440979	441530	48	559	-inf
Syn_WH8101_rela	441530	443427	48	1933	-inf
Syn_WH8101_rela	443427	444112	48	786	-inf
Syn_WH8101_rela	444112	444143	48	42	-inf
Syn_WH8101_rela	444143	444668	48	531	-inf
Syn_WH8101_rela	444668	445501	48	833	-inf
Syn_WH8101_rela	445501	446033	48	535	-inf
Syn_WH8101_rela	446033	446655	48	623	-inf
Syn_WH8101_rela	449031	449106	46	75	-inf
Syn_WH8101_rela	449106	451155	34	2049	-inf
Syn_WH8101_rela	451155	453134	20	1979	-inf
Syn_WH8101_rela	453134	453136	22	2	-inf
Syn_WH8101_rela	453136	454004	48	871	-inf
Syn_WH8101_rela	454004	454008	48	4	-inf
Syn_WH8101_rela	454008	454011	48	3	-inf
Syn_WH8101_rela	454011	454097	48	96	-inf
Syn_WH8101_rela	454097	454098	38	1	-inf
Syn_WH8101_rela	454098	454102	34	4	-inf
Syn_WH8101_rela	454102	454105	36	3	-inf
Syn_WH8101_rela	454105	454108	41	9	-inf
Syn_WH8101_rela	454108	454113	42	13	-inf
Syn_WH8101_rela	454113	454116	46	4	-inf
Syn_WH8101_rela	454116	455307	48	1191	-inf
Syn_WH8101_rela	455307	455427	48	179	-inf
Syn_WH8101_rela	455427	455814	48	390	-inf
Syn_WH8101_rela	455814	455878	48	67	-inf
Syn_WH8101_rela	455878	456051	48	189	-inf
Syn_WH8101_rela	456051	456206	44	215	-inf
Syn_WH8101_rela	456206	456264	46	76	-inf
Syn_WH8101_rela	456264	456266	46	4	-inf
Syn_WH8101_rela	456266	456272	44	9	-inf
Syn_WH8101_rela	456272	457030	48	786	-inf
Syn_WH8101_rela	457030	457034	48	4	-inf
Syn_WH8101_rela	457034	457040	48	7	-inf
Syn_WH8101_rela	457046	457171	48	164	-inf
Syn_WH8101_rela	457171	457252	31	113	-inf
Syn_WH8101_rela	457252	457328	48	82	-inf
Syn_WH8101_rela	457328	457334	48	9	-inf
Syn_WH8101_rela	457334	457655	48	328	-inf
Syn_WH8101_rela	457655	459923	48	2274	-inf
Syn_WH8101_rela	459923	461441	48	1530	-inf
Syn_WH8101_rela	461441	462209	48	803	-inf
Syn_WH8101_rela	462209	462215	48	28	-inf
Syn_WH8101_rela	462215	462217	30	2	-inf
Syn_WH8101_rela	462217	462218	40	1	-inf
Syn_WH8101_rela	462218	462221	40	7	-inf
Syn_WH8101_rela	462221	462223	29	9	-inf
Syn_WH8101_rela	462223	462238	29	29	-inf
Syn_WH8101_rela	462238	462315	29	77	-inf
Syn_WH8101_rela	462315	462342	26	27	-inf
Syn_WH8101_rela	462342	462968	29	718	-inf
Syn_WH8101_rela	462968	462980	29	12	-inf
Syn_WH8101_rela	462980	463014	34	34	-inf
Syn_WH8101_rela	463014	463066	37	66	-inf
Syn_WH8101_rela	463066	463147	37	81	-inf
Syn_WH8101_rela	463147	463382	37	271	-inf
Syn_WH8101_rela	463382	463486	37	113	-inf
Syn_WH8101_rela	463486	463565	36	91	-inf
Syn_WH8101_rela	463565	463642	36	86	-inf
Syn_WH8101_rela	463642	463857	36	226	-inf
Syn_WH8101_rela	463857	463999	36	173	-inf
Syn_WH8101_rela	463999	464012	31	15	-inf
Syn_WH8101_rela	464012	464023	26	11	-inf
Syn_WH8101_rela	464023	464028	28	5	-inf
Syn_WH8101_rela	464028	464029	28	1	-inf
Syn_WH8101_rela	464029	464061	28	33	-inf
Syn_WH8101_rela	464061	464063	39	2	-inf
Syn_WH8101_rela	464063	464071	48	15	-inf
Syn_WH8101_rela	464071	464279	48	208	-inf
Syn_WH8101_rela	464279	464669	48	390	-inf
Syn_WH8101_rela	464669	465242	48	576	-inf
Syn_WH8101_rela	465242	465661	48	430	-inf
Syn_WH8101_rela	465661	466427	48	766	-inf
Syn_WH8101_rela	466427	466891	48	464	-inf
Syn_WH8101_rela	466891	467349	48	489	-inf
Syn_WH8101_rela	467349	468031	48	716	-inf
Syn_WH8101_rela	468031	468459	48	543	-inf
Syn_WH8101_rela	468459	468692	48	241	-inf
Syn_WH8101_rela	468692	469434	48	752	-inf
Syn_WH8101_rela	469434	469435	45	1	-inf
Syn_WH8101_rela	469435	469440	47	22	-inf
Syn_WH8101_rela	469440	470920	48	1528	-inf
Syn_WH8101_rela	470920	470938	48	24	-inf
Syn_WH8101_rela	470938	471042	48	131	-inf
Syn_WH8101_rela	471042	471061	48	19	-inf
Syn_WH8101_rela	471061	471083	47	25	-inf
Syn_WH8101_rela	471083	471116	48	46	-inf
Syn_WH8101_rela	471116	471141	43	25	-inf
Syn_WH8101_rela	471141	471143	43	3	-inf
Syn_WH8101_rela	471143	471145	43	2	-inf
Syn_WH8101_rela	471145	471166	48	40	-inf
Syn_WH8101_rela	471166	471169	45	4	-inf
Syn_WH8101_rela	471169	471171	45	3	-inf
Syn_WH8101_rela	471171	471182	44	20	-inf
Syn_WH8101_rela	471182	471183	45	1	-inf
Syn_WH8101_rela	471183	471187	45	4	-inf
Syn_WH8101_rela	471187	471318	48	138	-inf
Syn_WH8101_rela	471482	472085	48	612	-inf
Syn_WH8101_rela	472085	472520	48	480	-inf
Syn_WH8101_rela	472520	473049	48	529	-inf
Syn_WH8101_rela	473049	473306	48	275	-inf
Syn_WH8101_rela	473306	473884	48	578	-inf
Syn_WH8101_rela	473884	474311	48	493	-inf
Syn_WH8101_rela	474311	474524	48	237	-inf
Syn_WH8101_rela	474524	474926	48	405	-inf
Syn_WH8101_rela	474926	475555	48	688	-inf
Syn_WH8101_rela	475555	476434	48	923	-inf
Syn_WH8101_rela	476434	476830	48	415	-inf
Syn_WH8101_rela	476830	477807	48	992	-inf
Syn_WH8101_rela	477807	478202	48	401	-inf
Syn_WH8101_rela	478202	478935	48	777	-inf
Syn_WH8101_rela	478935	479255	48	320	-inf
Syn_WH8101_rela	479255	479533	48	345	-inf
Syn_WH8101_rela	479533	480076	48	543	-inf
Syn_WH8101_rela	480076	481231	48	1167	-inf
Syn_WH8101_rela	481231	481485	48	257	-inf
Syn_WH8101_rela	481485	482074	48	614	-inf
Syn_WH8101_rela	482074	482476	48	402	-inf
Syn_WH8101_rela	482476	483021	48	551	-inf
Syn_WH8101_rela	483021	483445	48	425	-inf
Syn_WH8101_rela	483445	484040	48	618	-inf
Syn_WH8101_rela	484040	484397	48	357	-inf
Syn_WH8101_rela	484397	484834	48	441	-inf
Syn_WH8101_rela	484834	485105	48	271	-inf
Syn_WH8101_rela	485105	485366	48	263	-inf
Syn_WH8101_rela	485366	486552	48	1187	-inf
Syn_WH8101_rela	486552	486896	48	344	-inf
Syn_WH8101_rela	486896	487236	48	340	-inf
Syn_WH8101_rela	487236	489065	48	1832	-inf
Syn_WH8101_rela	489065	490133	48	1140	-inf
Syn_WH8101_rela	490133	491648	48	1587	-inf
Syn_WH8101_rela	491648	492706	48	1108	-inf
Syn_WH8101_rela	492706	493750	48	1192	-inf
Syn_WH8101_rela	493750	494424	48	765	-inf
Syn_WH8101_rela	494424	495499	48	1106	-inf
Syn_WH8101_rela	495499	496202	48	873	-inf
Syn_WH8101_rela	496202	496363	48	198	-inf
Syn_WH8101_rela	496363	498011	48	1701	-inf
Syn_WH8101_rela	498011	498407	48	396	-inf
Syn_WH8101_rela	498407	498687	48	285	-inf
Syn_WH8101_rela	498687	499038	48	351	-inf
Syn_WH8101_rela	499038	499412	48	378	-inf
Syn_WH8101_rela	499412	499798	48	392	-inf
Syn_WH8101_rela	499798	501165	48	1443	-inf
Syn_WH8101_rela	501165	502039	48	942	-inf
Syn_WH8101_rela	502039	502116	48	120	-inf
Syn_WH8101_rela	502116	502130	16	20	-inf
Syn_WH8101_rela	502130	502134	48	11	-inf
Syn_WH8101_rela	502134	502143	48	12	-inf
Syn_WH8101_rela	502143	502145	48	2	-inf
Syn_WH8101_rela	502145	502404	48	262	-inf
Syn_WH8101_rela	502404	503308	48	913	-inf
Syn_WH8101_rela	503308	503309	46	1	-inf
Syn_WH8101_rela	503309	503343	46	47	-inf
Syn_WH8101_rela	503343	503347	46	4	-inf
Syn_WH8101_rela	503347	503901	46	554	-inf
Syn_WH8101_rela	503901	504464	46	563	-inf
Syn_WH8101_rela	504464	504569	46	126	-inf
Syn_WH8101_rela	504569	504584	44	15	-inf
Syn_WH8101_rela	504584	505021	46	437	-inf
Syn_WH8101_rela	505021	505469	46	448	-inf
Syn_WH8101_rela	505469	505479	46	11	-inf
Syn_WH8101_rela	505479	505953	48	482	-inf
Syn_WH8101_rela	505953	506082	48	175	-inf
Syn_WH8101_rela	506082	506686	48	607	-inf
Syn_WH8101_rela	506686	507921	48	1262	-inf
Syn_WH8101_rela	507921	509067	48	1146	-inf
Syn_WH8101_rela	509067	509596	48	529	-inf
Syn_WH8101_rela	509596	509950	48	354	-inf
Syn_WH8101_rela	509950	510189	48	242	-inf
Syn_WH8101_rela	510189	511390	48	1222	-inf
Syn_WH8101_rela	511390	511988	48	598	-inf
Syn_WH8101_rela	511988	512317	48	329	-inf
Syn_WH8101_rela	512317	513540	48	1255	-inf
Syn_WH8101_rela	513540	514548	48	1072	-inf
Syn_WH8101_rela	514548	515499	48	1045	-inf
Syn_WH8101_rela	515499	515735	48	236	-inf
Syn_WH8101_rela	515735	516043	48	308	-inf
Syn_WH8101_rela	516043	516564	48	532	-inf
Syn_WH8101_rela	516564	516593	48	32	-inf
Syn_WH8101_rela	516593	516595	48	2	-inf
Syn_WH8101_rela	516595	516838	48	282	-inf
Syn_WH8101_rela	516838	518010	48	1190	-inf
Syn_WH8101_rela	518010	518645	48	636	-inf
Syn_WH8101_rela	519704	519720	46	21	-inf
Syn_WH8101_rela	519720	519723	45	20	-inf
Syn_WH8101_rela	519723	519782	48	98	-inf
Syn_WH8101_rela	519782	520021	48	273	-inf
Syn_WH8101_rela	520021	520395	48	408	-inf
Syn_WH8101_rela	520395	520933	48	569	-inf
Syn_WH8101_rela	520933	521979	48	1112	-inf
Syn_WH8101_rela	521979	523195	48	1231	-inf
Syn_WH8101_rela	523195	523205	48	10	-inf
Syn_WH8101_rela	523205	523354	48	149	-inf
Syn_WH8101_rela	523365	523588	48	226	-inf
Syn_WH8101_rela	523588	523857	46	303	-inf
Syn_WH8101_rela	523857	523861	47	24	-inf
Syn_WH8101_rela	523861	523864	45	3	-inf
Syn_WH8101_rela	523864	523865	34	1	-inf
Syn_WH8101_rela	523865	525189	48	1465	-inf
Syn_WH8101_rela	525189	525700	48	520	-inf
Syn_WH8101_rela	525700	526265	48	616	-inf
Syn_WH8101_rela	526265	526900	48	644	-inf
Syn_WH8101_rela	526900	526911	48	37	-inf
Syn_WH8101_rela	526911	526974	48	148	-inf
Syn_WH8101_rela	526974	527328	37	407	-inf
Syn_WH8101_rela	527328	527333	32	5	-inf
Syn_WH8101_rela	527333	527335	32	2	-inf
Syn_WH8101_rela	527335	527351	36	26	-inf
Syn_WH8101_rela	527390	527455	48	107	-inf
Syn_WH8101_rela	527455	527462	48	7	-inf
Syn_WH8101_rela	527462	528088	48	652	-inf
Syn_WH8101_rela	528088	528440	48	386	-inf
Syn_WH8101_rela	528440	528925	48	498	-inf
Syn_WH8101_rela	528925	529283	48	358	-inf
Syn_WH8101_rela	529283	529291	48	21	-inf
Syn_WH8101_rela	529291	529508	48	233	-inf
Syn_WH8101_rela	529508	529741	48	233	-inf
Syn_WH8101_rela	529741	529745	48	15	-inf
Syn_WH8101_rela	529745	529769	47	24	-inf
Syn_WH8101_rela	529769	530067	46	321	-inf
Syn_WH8101_rela	530067	530084	43	33	-inf
Syn_WH8101_rela	530084	530198	43	138	-inf
Syn_WH8101_rela	530198	530204	40	6	-inf
Syn_WH8101_rela	530204	530522	41	401	-inf
Syn_WH8101_rela	530522	530528	41	18	-inf
Syn_WH8101_rela	530528	530532	41	4	-inf
Syn_WH8101_rela	530532	530881	45	370	-inf
Syn_WH8101_rela	530950	530968	40	21	-inf
Syn_WH8101_rela	530968	530996	40	38	-inf
Syn_WH8101_rela	531191	531247	46	69	-inf
Syn_WH8101_rela	531247	531251	45	17	-inf
Syn_WH8101_rela	531251	531254	45	6	-inf
Syn_WH8101_rela	531254	531269	45	32	-inf
Syn_WH8101_rela	531269	531280	41	23	-inf
Syn_WH8101_rela	531375	531419	45	57	-inf
Syn_WH8101_rela	532732	538279	47	5547	-inf
Syn_WH8101_rela	538279	538684	46	405	-inf
Syn_WH8101_rela	541707	541738	20	36	-inf
Syn_WH8101_rela	541738	541801	20	159	-inf
Syn_WH8101_rela	541801	541845	21	103	-inf
Syn_WH8101_rela	541845	541948	19	120	-inf
Syn_WH8101_rela	541948	542001	19	53	-inf
Syn_WH8101_rela	542001	542016	40	15	-inf
Syn_WH8101_rela	542016	542769	48	847	-inf
Syn_WH8101_rela	542769	550156	48	7387	-inf
Syn_WH8101_rela	550321	550381	48	62	-inf
Syn_WH8101_rela	550381	550472	48	116	-inf
Syn_WH8101_rela	550472	550915	48	570	-inf
Syn_WH8101_rela	550915	550936	48	23	-inf
Syn_WH8101_rela	550936	550948	48	13	-inf
Syn_WH8101_rela	550998	551014	46	16	-inf
Syn_WH8101_rela	551014	551015	45	1	-inf
Syn_WH8101_rela	551015	551074	46	76	-inf
Syn_WH8101_rela	551074	551080	48	6	-inf
Syn_WH8101_rela	551080	551354	48	333	-inf
Syn_WH8101_rela	551354	551404	48	67	-inf
Syn_WH8101_rela	551404	551414	48	14	-inf
Syn_WH8101_rela	551414	552705	48	1319	-inf
Syn_WH8101_rela	552705	553912	48	1210	-inf
Syn_WH8101_rela	553912	554491	48	623	-inf
Syn_WH8101_rela	554491	554592	48	101	-inf
Syn_WH8101_rela	554592	554752	48	173	-inf
Syn_WH8101_rela	554752	555973	48	1276	-inf
Syn_WH8101_rela	555973	555979	48	6	-inf
Syn_WH8101_rela	555979	556195	48	240	-inf
Syn_WH8101_rela	556195	556496	48	301	-inf
Syn_WH8101_rela	556496	556499	48	4	-inf
Syn_WH8101_rela	556499	556503	48	18	-inf
Syn_WH8101_rela	556503	556504	39	1	-inf
Syn_WH8101_rela	556504	556510	48	7	-inf
Syn_WH8101_rela	556510	556686	48	179	-inf
Syn_WH8101_rela	556686	558906	48	2324	-inf
Syn_WH8101_rela	558906	559126	48	244	-inf
Syn_WH8101_rela	559126	559440	48	320	-inf
Syn_WH8101_rela	559440	561281	48	1874	-inf
Syn_WH8101_rela	561281	563105	48	1966	-inf
Syn_WH8101_rela	563105	563114	48	9	-inf
Syn_WH8101_rela	563114	563633	48	602	-inf
Syn_WH8101_rela	563633	563680	48	72	-inf
Syn_WH8101_rela	563680	563681	33	1	-inf
Syn_WH8101_rela	563681	564013	48	338	-inf
Syn_WH8101_rela	564013	564443	48	430	-inf
Syn_WH8101_rela	564443	564753	48	310	-inf
Syn_WH8101_rela	564753	564797	48	45	-inf
Syn_WH8101_rela	564797	565382	48	680	-inf
Syn_WH8101_rela	565382	565437	48	89	-inf
Syn_WH8101_rela	565437	565445	48	9	-inf
Syn_WH8101_rela	565445	567495	48	2056	-inf
Syn_WH8101_rela	567495	567827	48	332	-inf
Syn_WH8101_rela	567827	568245	48	422	-inf
Syn_WH8101_rela	568245	569228	48	1023	-inf
Syn_WH8101_rela	569228	569988	48	763	-inf
Syn_WH8101_rela	569988	570276	48	295	-inf
Syn_WH8101_rela	570276	570431	48	183	-inf
Syn_WH8101_rela	570431	571166	48	767	-inf
Syn_WH8101_rela	571166	571711	48	597	-inf
Syn_WH8101_rela	571711	571723	47	28	-inf
Syn_WH8101_rela	571723	572496	48	778	-inf
Syn_WH8101_rela	580679	580743	37	70	-inf
Syn_WH8101_rela	580743	580749	42	6	-inf
Syn_WH8101_rela	580749	580956	48	210	-inf
Syn_WH8101_rela	580956	581615	48	667	-inf
Syn_WH8101_rela	581615	581923	48	335	-inf
Syn_WH8101_rela	581923	583049	48	1151	-inf
Syn_WH8101_rela	583049	583428	48	386	-inf
Syn_WH8101_rela	583428	583877	48	449	-inf
Syn_WH8101_rela	583877	584845	48	1042	-inf
Syn_WH8101_rela	584845	584884	48	88	-inf
Syn_WH8101_rela	584884	584889	46	12	-inf
Syn_WH8101_rela	584889	584897	45	50	-inf
Syn_WH8101_rela	587100	587345	48	254	-inf
Syn_WH8101_rela	587345	587988	48	661	-inf
Syn_WH8101_rela	587988	588770	48	782	-inf
Syn_WH8101_rela	588770	588867	48	112	-inf
Syn_WH8101_rela	588867	589520	48	656	-inf
Syn_WH8101_rela	589520	590079	48	559	-inf
Syn_WH8101_rela	590079	590551	48	473	-inf
Syn_WH8101_rela	590551	591091	48	540	-inf
Syn_WH8101_rela	591091	591490	48	399	-inf
Syn_WH8101_rela	591490	591935	48	445	-inf
Syn_WH8101_rela	591935	591980	48	48	-inf
Syn_WH8101_rela	591980	591985	45	7	-inf
Syn_WH8101_rela	591985	592005	45	21	-inf
Syn_WH8101_rela	592075	593028	43	953	-inf
Syn_WH8101_rela	593281	593344	38	79	-inf
Syn_WH8101_rela	593344	593353	38	11	-inf
Syn_WH8101_rela	593353	593395	39	90	-inf
Syn_WH8101_rela	593395	595737	37	2342	-inf
Syn_WH8101_rela	595737	597598	45	1865	-inf
Syn_WH8101_rela	597598	597601	46	3	-inf
Syn_WH8101_rela	597601	597960	48	402	-inf
Syn_WH8101_rela	597960	598294	48	363	-inf
Syn_WH8101_rela	598294	598299	38	6	-inf
Syn_WH8101_rela	598905	598906	45	1	-inf
Syn_WH8101_rela	599151	599238	29	93	-inf
Syn_WH8101_rela	599238	599246	8	8	-inf
Syn_WH8101_rela	599246	599270	8	25	-inf
Syn_WH8101_rela	599270	599282	47	30	-inf
Syn_WH8101_rela	599282	599727	48	457	-inf
Syn_WH8101_rela	599727	600742	46	1015	-inf
Syn_WH8101_rela	600742	600743	46	1	-inf
Syn_WH8101_rela	600743	600748	46	6	-inf
Syn_WH8101_rela	600748	600749	43	1	-inf
Syn_WH8101_rela	600749	600753	43	4	-inf
Syn_WH8101_rela	600753	600759	43	10	-inf
Syn_WH8101_rela	600759	600761	40	2	-inf
Syn_WH8101_rela	600761	600767	48	8	-inf
Syn_WH8101_rela	600767	600781	48	22	-inf
Syn_WH8101_rela	600781	600819	48	38	-inf
Syn_WH8101_rela	600819	601494	48	705	-inf
Syn_WH8101_rela	601494	601547	48	65	-inf
Syn_WH8101_rela	601547	601684	31	185	-inf
Syn_WH8101_rela	601684	602069	31	418	-inf
Syn_WH8101_rela	602069	602143	33	125	-inf
Syn_WH8101_rela	602143	602148	41	20	-inf
Syn_WH8101_rela	602297	602332	35	46	-inf
Syn_WH8101_rela	602332	602472	35	172	-inf
Syn_WH8101_rela	602472	602734	35	358	-inf
Syn_WH8101_rela	602734	602776	35	48	-inf
Syn_WH8101_rela	602776	603107	33	347	-inf
Syn_WH8101_rela	603107	604181	43	1074	-inf
Syn_WH8101_rela	604181	604702	46	531	-inf
Syn_WH8101_rela	604702	605149	46	447	-inf
Syn_WH8101_rela	605149	605188	44	39	-inf
Syn_WH8101_rela	605188	605812	33	655	-inf
Syn_WH8101_rela	605812	605813	23	1	-inf
Syn_WH8101_rela	605813	605856	25	64	-inf
Syn_WH8101_rela	605856	605866	42	10	-inf
Syn_WH8101_rela	605866	605894	45	43	-inf
Syn_WH8101_rela	605894	605897	46	3	-inf
Syn_WH8101_rela	605897	606366	48	487	-inf
Syn_WH8101_rela	606366	606367	33	1	-inf
Syn_WH8101_rela	606367	606369	33	6	-inf
Syn_WH8101_rela	606369	606760	34	400	-inf
Syn_WH8101_rela	606760	606771	35	15	-inf
Syn_WH8101_rela	606771	606874	47	103	-inf
Syn_WH8101_rela	606874	606876	33	2	-inf
Syn_WH8101_rela	606876	606877	42	1	-inf
Syn_WH8101_rela	606877	607445	47	595	-inf
Syn_WH8101_rela	607445	608290	47	847	-inf
Syn_WH8101_rela	608290	608634	47	361	-inf
Syn_WH8101_rela	608634	609229	47	606	-inf
Syn_WH8101_rela	609229	610182	47	959	-inf
Syn_WH8101_rela	610182	610457	47	386	-inf
Syn_WH8101_rela	610457	611325	47	930	-inf
Syn_WH8101_rela	611325	611677	47	352	-inf
Syn_WH8101_rela	611690	611704	43	18	-inf
Syn_WH8101_rela	611704	611719	45	26	-inf
Syn_WH8101_rela	611719	612285	47	600	-inf
Syn_WH8101_rela	612285	612493	47	220	-inf
Syn_WH8101_rela	612493	612893	47	447	-inf
Syn_WH8101_rela	612893	613177	47	284	-inf
Syn_WH8101_rela	613177	613701	47	524	-inf
Syn_WH8101_rela	613701	614051	47	350	-inf
Syn_WH8101_rela	614051	614310	47	283	-inf
Syn_WH8101_rela	614310	614678	47	368	-inf
Syn_WH8101_rela	614678	616031	47	1407	-inf
Syn_WH8101_rela	616031	616557	47	555	-inf
Syn_WH8101_rela	616557	617089	47	542	-inf
Syn_WH8101_rela	617089	617835	47	802	-inf
Syn_WH8101_rela	617835	618326	47	491	-inf
Syn_WH8101_rela	618326	618939	47	630	-inf
Syn_WH8101_rela	618939	618950	47	11	-inf
Syn_WH8101_rela	618950	619142	47	222	-inf
Syn_WH8101_rela	619142	619598	47	456	-inf
Syn_WH8101_rela	619598	619600	47	2	-inf
Syn_WH8101_rela	619600	619654	47	82	-inf
Syn_WH8101_rela	619654	627315	47	7661	-inf
Syn_WH8101_rela	627315	627322	47	7	-inf
Syn_WH8101_rela	627322	627974	47	721	-inf
Syn_WH8101_rela	627974	629947	47	1973	-inf
Syn_WH8101_rela	629947	632816	3	2869	-inf
Syn_WH8101_rela	632816	633569	22	753	-inf
Syn_WH8101_rela	633569	634312	22	743	-inf
Syn_WH8101_rela	634312	634622	22	310	-inf
Syn_WH8101_rela	634622	634756	23	137	-inf
Syn_WH8101_rela	634756	634777	23	25	-inf
Syn_WH8101_rela	634777	634941	46	165	-inf
Syn_WH8101_rela	634941	635174	46	235	-inf
Syn_WH8101_rela	635174	635423	46	250	-inf
Syn_WH8101_rela	635423	635702	46	279	-inf
Syn_WH8101_rela	635702	635722	46	26	-inf
Syn_WH8101_rela	635722	635884	46	162	-inf
Syn_WH8101_rela	635884	635895	43	12	-inf
Syn_WH8101_rela	635895	635902	42	7	-inf
Syn_WH8101_rela	635902	635905	42	6	-inf
Syn_WH8101_rela	635905	635910	42	5	-inf
Syn_WH8101_rela	635910	635924	42	15	-inf
Syn_WH8101_rela	635924	635926	40	2	-inf
Syn_WH8101_rela	635926	635929	42	3	-inf
Syn_WH8101_rela	635929	635931	34	2	-inf
Syn_WH8101_rela	635931	635933	43	2	-inf
Syn_WH8101_rela	635933	635949	45	16	-inf
Syn_WH8101_rela	635949	635951	45	2	-inf
Syn_WH8101_rela	635951	636028	47	77	-inf
Syn_WH8101_rela	636028	636869	47	841	-inf
Syn_WH8101_rela	636869	636878	47	9	-inf
Syn_WH8101_rela	636878	636909	47	31	-inf
Syn_WH8101_rela	636909	637000	45	99	-inf
Syn_WH8101_rela	637000	637012	41	12	-inf
Syn_WH8101_rela	637012	637019	42	8	-inf
Syn_WH8101_rela	637019	637021	44	2	-inf
Syn_WH8101_rela	637021	637284	44	263	-inf
Syn_WH8101_rela	637284	637506	44	222	-inf
Syn_WH8101_rela	637506	638005	46	506	-inf
Syn_WH8101_rela	638005	638078	46	74	-inf
Syn_WH8101_rela	638078	638128	46	53	-inf
Syn_WH8101_rela	638128	638220	46	106	-inf
Syn_WH8101_rela	638220	638293	46	101	-inf
Syn_WH8101_rela	638293	638764	46	486	-inf
Syn_WH8101_rela	638764	639080	46	316	-inf
Syn_WH8101_rela	639080	639213	46	135	-inf
Syn_WH8101_rela	639213	639277	46	79	-inf
Syn_WH8101_rela	639277	639297	46	20	-inf
Syn_WH8101_rela	639617	639628	43	11	-inf
Syn_WH8101_rela	639628	639678	36	65	-inf
Syn_WH8101_rela	639678	639713	36	36	-inf
Syn_WH8101_rela	639713	639728	8	15	-inf
Syn_WH8101_rela	639728	639739	8	15	-inf
Syn_WH8101_rela	639759	639760	15	1	-inf
Syn_WH8101_rela	639760	639763	38	3	-inf
Syn_WH8101_rela	639763	639765	45	2	-inf
Syn_WH8101_rela	639765	639767	45	2	-inf
Syn_WH8101_rela	639767	639783	47	16	-inf
